date,open,high,low,close,volume,symbol,adj_close,adj_open,adj_high,adj_low,is_dividend_day,return_1d,return_5d,return_20d,vol_20d,vol_60d,sma_20,sma_50,sma_200,distance_from_ma200,rsi_14,macd,macd_signal,macd_hist,roc_10,atr_14,obv,future_return_10d,y_10d_up,y_10d_triclass,future_return_20d,y_20d_up,y_20d_triclass,future_return_30d,y_30d_up,y_30d_triclass,future_return_60d,y_60d_up,y_60d_triclass,future_return_90d,y_90d_up,y_90d_triclass,future_return_120d,y_120d_up,y_120d_triclass
2022-12-06,25.210146,28.26936,24.211788,24.2118,413194019.0,ALFAS,3.026475,3.15126825,3.53367,3.0264735,0,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.49623737186000194,1,1,0.3045663684649633,1,1,0.1741093185967173,1,1,0.9066736054320621,1,1,0.48126120321496124,1,1,1.2480236909275644,1,1
2022-12-07,24.73478,26.629322,21.964333,26.6293,493883258.0,ALFAS,3.3286625,3.0918475,3.32866525,2.745541625,0,0.09984800799610105,,,,,,,,,,0.024106125356125663,0.004821225071225133,0.01928490028490053,,,493883258.0,0.23175224283026585,1,1,0.14051064053504958,1,1,0.05200662428227543,1,1,0.7928860315517117,1,1,0.44829191905157106,1,1,1.0070298505781223,1,1
2022-12-08,27.825092,29.289827,25.365889,28.6703,365352336.0,ALFAS,3.5837875,3.4781365,3.661228375,3.170736125,0,0.07664489866425339,,,,,,,,,,0.06306982897866131,0.01647094585271237,0.04659888312594894,,,859235594.0,0.24999738405248628,1,1,-0.0025427009832474923,0,0,-0.05296770525596173,0,-1,0.6271158655472737,1,1,0.4356110678995335,1,1,0.8744380072758218,1,1
2022-12-09,29.965279,31.464392,27.576899,30.9663,232739400.0,ALFAS,3.8707875,3.745659875,3.933049,3.447112375,0,0.08008287321723184,,,,,,,,,,0.11577278960624726,0.03633131460341935,0.07944147500282792,,,1091974994.0,0.13142351524076168,1,1,-0.06080803970768223,0,-1,-0.1675175917045304,0,-1,0.23107055088919237,1,1,0.40534710314115663,1,1,0.7191882788709014,1,1
2022-12-12,33.325893,34.052002,31.403648,34.052,215036415.0,ALFAS,4.2565,4.165736625,4.25650025,3.925456,0,0.09964703564843069,,,,,,,,,,0.18651402326482636,0.06636785633570076,0.1201461669291256,,,1307011409.0,-0.0024961823094091784,0,0,-0.04744802067426279,0,-1,-0.2914748032421003,0,-1,0.12379595912134378,1,1,0.15027017502643014,1,1,0.6276253964524845,1,1
2022-12-14,39.074764,41.19527,34.74446,39.8468,553761230.0,ALFAS,4.98085,4.8843455,5.14940875,4.3430575,0,0.1701750264301658,0.6457595056955701,,,,,,,,,0.29759545677778876,0.11261337642411837,0.1849820803536704,,,1860772639.0,-0.1768297579730368,0,-1,-0.20884236626278652,0,-1,-0.4173785598843571,0,-1,-0.13566961462400995,0,-1,-0.04876928636678479,0,-1,0.529984841944648,1,1
2022-12-15,39.404594,41.875587,37.052658,38.8142,410041994.0,ALFAS,4.851775,4.92557425,5.234448375,4.63158225,0,-0.025914251583565084,0.4575749268662712,,,,,,,,,0.37093708751554866,0.16427811864240444,0.20665896887314422,,,1450730645.0,-0.16588516573831225,0,-1,-0.20782600182407474,0,-1,-0.4078249712733999,0,-1,-0.1323948451855248,0,-1,-0.04720437365706365,0,-1,0.8042984268643949,1,1
2022-12-19,33.558777,37.01622,31.537281,32.3148,276695474.0,ALFAS,4.03935,4.194847125,4.6270275,3.942160125,0,-0.16744902638725,0.12711760951228257,,,,,,,,,0.35936244393384387,0.20329498370069232,0.15606746023315154,,,1174035171.0,-0.04887234332256429,0,-1,-0.11428509537425569,0,-1,-0.21767115996385555,0,-1,0.06766868431802142,1,1,0.11971604342282793,1,1,1.2029317835790412,1,1
2022-12-22,40.41571,42.27648,38.02454,40.0898,399427534.0,ALFAS,5.011225,5.05196375,5.28456,4.7530675,0,0.24060182950227138,0.2946267393908861,,,,,,,,,0.4237271825073359,0.24738142346202105,0.17634575904531483,,,1573462705.0,-0.22727227374544146,0,-1,-0.2815154977076463,0,-1,-0.42394075300949363,0,-1,-0.053335262336055456,0,-1,-0.0073385250113494616,0,0,0.7208392159601695,1,1
2022-12-23,38.529057,40.06547,36.931175,38.802,212045815.0,ALFAS,4.85025,4.816132125,5.00818375,4.616396875,0,-0.03212288412513897,0.13949254081992257,,,,,,,,,0.45648528614745265,0.2892021959991074,0.16728309014834525,,,1361416890.0,-0.20788876862017425,0,-1,-0.2783335910520076,0,-1,-0.44427091387041906,0,-1,0.04727591361270034,1,1,0.05283748260398968,1,1,0.8431781866914079,1,1
