symbol,period,announcement_date,roe,roa,net_margin,debt_to_equity,current_ratio,revenue_growth_yoy,profit_growth_yoy,net_profit,net_sales,total_assets,total_liabilities,total_equity,current_liabilities,current_assets,long_term_liabilities,revenue,operating_profit,ebitda,gross_profit,depreciation,total_debt
TTRAK,2022/9,2022-10-26 18:31:06,0.6782640587764669,0.16637987626904252,0.0946018998638459,3.076599129570744,1.1982583321386662,-0.0745613848914188,-0.06909645376707556,86893272.0,918515084.0,522258304.0,394147031.0,128111273.0,359877112.0,431225748.0,34269919.0,918515084.0,130313286.0,139701465.0,173469007.0,9388179.0,394147031.0
TTRAK,2022/12,2023-02-06 23:22:23,0.46620704511147393,0.1657236813221056,0.09234269053084757,1.8131588762220392,1.2805934993773929,0.9097602595647151,1.3236001383465394,230078278.0,2491570006.0,1388324687.0,894813745.0,493510942.0,810907742.0,1038443183.0,83906003.0,2491570006.0,239111268.0,295735638.0,388129008.0,56624370.0,894813745.0
TTRAK,2023/3,2023-04-26 18:57:59,0.4729027222756961,0.10037514958648013,0.0709767534992733,3.7113526094397926,1.10026150065166,2.596739850752028,1.2417502588521785,72861683.0,1026556998.0,725893643.0,571820343.0,154073300.0,535483178.0,589171525.0,36337166.0,1026556998.0,152341769.0,168794130.0,209966728.0,16452361.0,571820344.0
TTRAK,2023/6,2023-07-27 20:44:03,0.707484127178783,0.22080319556620215,0.0682791756999314,2.204138986143713,1.289942437501823,2.396368751064257,1.4070544255547404,138343164.0,2026139926.0,626545117.0,431002689.0,195542428.0,398631587.0,514211801.0,32371102.0,2026139926.0,369997429.0,404128687.0,478382395.0,34131258.0,431002689.0
TTRAK,2023/9,2023-10-24 18:20:02,0.8115901808004335,0.31446694728821956,0.08598643294323459,1.5808441484840179,1.4319147940072665,1.9065473235059034,1.6418458496993875,229558630.0,2669707559.0,729992872.0,447142444.0,282850428.0,417800660.0,598254946.0,29341784.0,2669707559.0,524910774.0,573835739.0,675199465.0,48924965.0,447142444.0
TTRAK,2023/12,2024-02-22 22:20:03,0.606699879565573,0.287831550426725,0.12917058301517073,1.1078296617105021,1.5892487486183173,0.42102460877031445,0.9877542677018819,457339079.0,3540582293.0,1588912259.0,835097903.0,753814356.0,770316134.0,1224223952.0,64781769.0,3540582293.0,727881835.0,799363598.0,944665099.0,71481763.0,835097903.0
TTRAK,2024/3,2024-05-20 22:18:34,0.13286409076026331,0.04518023048719118,0.0730150973371799,1.9407572563594186,1.2448641896448829,-0.27891933380985046,-0.2582109996004347,54047995.0,740230404.0,1196275327.0,789483735.0,406791592.0,732764596.0,912192405.0,56719138.0,740230404.0,103211865.0,119484835.0,155958344.0,16272970.0,789483734.0
TTRAK,2024/6,2024-07-31 23:58:29,0.23724880811522897,0.1147284667827255,0.08112506465320343,1.067915790808347,1.5044417974349524,-0.29033852176308184,-0.1568244239375644,116647577.0,1437873455.0,1016727411.0,525059706.0,491667705.0,455323893.0,685008296.0,69735813.0,1437873455.0,206965387.0,238494759.0,308250097.0,31529372.0,525059706.0
TTRAK,2024/9,2024-10-24 23:26:11,0.2756819932189954,0.15062702200198022,0.07295592249340611,0.83022932774553,1.6949462756253642,-0.23327201659243607,-0.3494631023020132,149336359.0,2046939493.0,991431398.0,449733490.0,541697908.0,383922105.0,650727342.0,65811385.0,2046939493.0,274346435.0,326115496.0,423188682.0,51769061.0,449733490.0
TTRAK,2024/12,2025-02-13 22:57:31,0.3383251948524057,0.15975460879300443,0.07972665663236093,1.1177804972799057,1.4288907855546213,-0.2782929177915312,-0.5545480140348995,203722601.0,2555263316.0,1275222058.0,673071807.0,602150251.0,570732560.0,815514496.0,102339247.0,2555263316.0,303782622.0,374614634.0,492928956.0,70832012.0,673071807.0
TTRAK,2025/3,2025-04-24 22:39:05,0.01681563045392843,0.005559796228535853,0.017798743869983515,2.0245048132558536,1.2052728738910923,-0.5259210049956283,-0.8844347139981789,6246072.0,350927686.0,1123435418.0,751991004.0,371444414.0,611308760.0,736793866.0,140682244.0,350927686.0,10413209.0,27311404.0,44340376.0,16898195.0,751991004.0
TTRAK,2025/6,2025-07-29 00:33:18,0.03885392364097624,0.01471847315617338,0.02134682080891492,1.6398066721125695,1.280250709732354,-0.5180276278206972,-0.8731763369589751,14793673.0,693015280.0,1005109215.0,624358145.0,380751070.0,488112523.0,624906404.0,136245622.0,693015280.0,30923790.0,60881447.0,97516089.0,29957657.0,624358145.0
TTRAK,2025/9,2025-10-27 20:22:24,0.05541354021785887,0.022587322234981257,0.021718167784360448,1.453302768013155,1.2790785446344526,-0.5040922394280074,-0.8523737678645292,22045964.0,1015093180.0,976032651.0,578188299.0,397844352.0,458937867.0,587017579.0,119250431.0,1015093180.0,51057116.0,104471401.0,149162951.0,53414285.0,578188298.0
